"","a","c","path_estimate_y_x1.Y ~ X1","path_estimate_y_x2.Y ~ X2","sd_bootstrap_y_x1","Z_test_boot_y_x1.Y ~ X1","Z_test_boot_y_x2.Y ~ X2","perc_ci_lb_boot_y_x1","perc_ci_ub_boot_y_x1","perc_ci_sgn_same_y_x1","sd_delta_y_x1","Z_test_delta_y_x1.Y ~ X1","sd_delta_y_x2","Z_test_delta_y_x2.Y ~ X2","Sim_run","simulation_run","n","c_estimate"
"result.36",0,0,0.0366974742176909,0.416150393211683,0.166850149548952,1,0,-0.282597315431179,0.354871411924101,0,0.107508665247899,1,0.0676493348930723,0,36,1,100,0.0797418398783118
"result.37",0,0,-0.0602710208157155,0.573310317484665,0.142238706388658,1,0,-0.277860814748169,0.235910541710307,0,0.095340821886038,1,0.0712297405921522,0,37,1,100,-0.184215869479615
"result.38",0,0,-0.231043884625034,0.368807383742986,0.250572402613738,1,0,-0.435718073582361,0.395937842170822,0,0.106859459822347,0,0.0824619706371256,0,38,1,100,-0.187600818571766
"result.39",0,0,-0.273307617378958,0.431730738112115,0.321637907998653,1,0,-0.462727741806931,0.494509616307464,0,0.0958958589871648,0,0.0950204284152199,0,39,1,100,-0.0606655493724614
"result.40",0,0,-0.12563821850206,0.419347974969593,0.21626425024917,1,0,-0.36999914779391,0.355795397124892,0,0.151375362081505,1,0.071726817476155,0,40,1,100,-0.0555094002876534
"result.41",0,0,0.0408287609561445,0.598352286380414,0.131251393299926,1,0,-0.229848858375666,0.262729849604349,0,0.093824614691109,1,0.0720845808477613,0,41,1,100,0.156869577089507
"result.42",0,0,-0.0813150174350424,0.50106466413931,0.134781761545375,1,0,-0.317901862873413,0.231614854977109,0,0.105116013668753,1,0.0742193360368084,0,42,1,100,-0.0708859787783349
"result.43",0,0,0.185052252917246,0.571130792079526,0.190797334244493,1,0,-0.278027337393452,0.389385499475026,0,0.0868090053239189,0,0.0721667234153112,0,43,1,100,0.11056174759647
"result.44",0,0,0.148506851067983,0.621825664502969,0.184163589794805,1,0,-0.300823099333187,0.359368862287095,0,0.107600161617484,1,0.05424295166247,0,44,1,100,0.058475314470592
"result.45",0,0,-0.184130452491311,0.582705619893387,0.173303961894584,1,0,-0.36886075173532,0.286252604469538,0,0.101042094148825,1,0.0704218687484455,0,45,1,100,0.0347100884962041
"result.46",0,0,0.123880274818965,0.553921889455401,0.176615519920127,1,0,-0.26021273525851,0.326096763751548,0,0.100553772751492,1,0.0700384209111668,0,46,1,100,0.162601770060898
"result.47",0,0,-0.104547835756763,0.354594603678489,0.151954327385774,1,0,-0.355023141120121,0.252021519689953,0,0.0749813774470453,1,0.0867242330518929,0,47,1,100,-0.163004036074221
"result.48",0,0,-0.092465229086944,0.476433900901898,0.168672386124625,1,0,-0.376328708583692,0.291151129265506,0,0.13237709866655,1,0.0660748229811391,0,48,1,100,-0.0913912577937227
"result.49",0,0,-0.103403938948184,0.512619498684868,0.129426759670313,1,0,-0.343795626656662,0.215079553074324,0,0.0765354146626951,1,0.0782160723021575,0,49,1,100,-0.225448898759543
"result.50",0,0,-0.0916238612810263,0.546165170026542,0.104840540733178,1,0,-0.328437570185231,0.13053963698706,0,0.0899904344813475,1,0.0687340997097983,0,50,1,100,-0.168121179155176
"result.51",0,0,0.162173500728288,0.502595313628844,0.185452802303237,1,0,-0.264374601761233,0.413441805908139,0,0.119812593129332,1,0.0715439999872976,0,51,1,100,-0.0272905714178243
"result.52",0,0,-0.192435371902316,0.617604703845504,0.201093481836391,1,0,-0.383670969831775,0.290148411989558,0,0.0903404333929794,0,0.055012258367258,0,52,1,100,0.140515304731333
"result.53",0,0,0.207891445442016,0.672575432233457,0.192245429269103,1,0,-0.310932156722282,0.350612616152329,0,0.0926485645627078,0,0.0498785302955717,0,53,1,100,-0.061993016232047
"result.54",0,0,0.0979032944242057,0.431306577154789,0.172422805370682,1,0,-0.275190910849013,0.35520284480839,0,0.112456552580103,1,0.0639539168977335,0,54,1,100,0.0927418786789233
"result.55",0,0,-0.042283114644012,0.624487908509877,0.208493816352056,1,0,-0.325869220944995,0.428165290040568,0,0.09648765293507,1,0.0646672224254811,0,55,1,100,0.10414181225123
"result.56",0,0,-0.129267201078397,0.438854568633041,0.284130201286071,1,0,-0.558739157828119,0.445096632359647,0,0.279121126658796,1,0.0773900477025097,0,56,1,100,-0.0246469557494036
"result.57",0,0,0.033940090102402,0.601214929359671,0.109202759386361,1,0,-0.205396488390682,0.234899570991731,0,0.0863127353562115,1,0.0746041364457352,0,57,1,100,-0.311201926527707
"result.58",0,0,-0.108491062293388,0.619581453096194,0.126813400456998,1,0,-0.302723829727897,0.185605890030308,0,0.0896809214993326,1,0.0563491650987934,0,58,1,100,-0.0448684555991641
"result.59",0,0,-0.12326117123705,0.560437224844105,0.158288857893893,1,0,-0.3212561525136,0.267404336986689,0,0.0985927919938728,1,0.0701953266105377,0,59,1,100,-0.054433010216646
"result.60",0,0,0.173115128840005,0.52864807128268,0.193350462737719,1,0,-0.290203371682545,0.319818938995434,0,0.0695959603135691,0,0.073558096386445,0,60,1,100,-0.0402201386785546
"result.61",0,0,-0.225967260847409,0.522806038818767,0.264553972323099,1,0,-0.42037545485984,0.396751746601607,0,0.094361275853844,0,0.0826659973635016,0,61,1,100,0.0659394517127568
"result.62",0,0,-0.00861159116393348,0.642230861875088,0.123092453184796,1,0,-0.195736784356847,0.244711836310542,0,0.0863338162294408,1,0.05792791367852,0,62,1,100,0.168589120272641
"result.63",0,0,0.0596248385512009,0.454576094918063,0.212651858970134,1,0,-0.344641155197172,0.413261786304521,0,0.113689426441922,1,0.0839744937566837,0,63,1,100,0.140739255590894
"result.64",0,0,0.198366393742072,0.478702551856073,0.178658987379799,1,0,-0.319021417112505,0.43125811139414,0,0.0879080797792582,0,0.0714574516038348,0,64,1,100,0.187878632377297
"result.65",0,0,-0.143849999529916,0.596563468348695,0.132125173902196,1,0,-0.324285497177093,0.201296656560322,0,0.0852652522861359,1,0.0610961323117124,0,65,1,100,-0.068616384905857
"result.66",0,0,-0.257229660508206,0.406419166040178,0.228833788110002,1,0,-0.500319669900348,0.365211726942645,0,0.110091275030911,0,0.0774331846284784,0,66,1,100,-0.0914325842770607
"result.67",0,0,-0.0483568049483938,0.500756258895307,0.137775924508497,1,0,-0.264708648633182,0.253768584840245,0,0.0722451169416717,1,0.077946842465287,0,67,1,100,-0.203113814678166
"result.68",0,0,0.0483031164411225,0.686783002148167,0.0846722362237184,1,0,-0.0898198176068969,0.24999004486978,0,0.0750220954135169,1,0.0534381841785062,0,68,1,100,0.277770646112536
"result.69",0,0,0.20613193553621,0.464906947828407,0.165161744645318,1,0,-0.315241913668489,0.518529455429445,0,0.119879686998562,1,0.0799244998180496,0,69,1,100,0.127767019481296
"result.70",0,0,-0.117126085152162,0.481218774887527,0.128510857951191,1,0,-0.37694531808601,0.148936492705483,0,0.110431962988911,1,0.100175560266298,0,70,1,100,-0.222211154315165
"result.71",0,0,0.158598804008254,0.506115098674142,0.209407430363145,1,0,-0.323882959962555,0.363554616191071,0,0.116352885281719,1,0.0677339161348078,0,71,1,100,0.0476121401251765
"result.72",0,0,-0.154270174251547,0.553082697612483,0.0972905715014398,1,0,-0.358676457249249,-0.00999723622141766,1,0.0876085760462895,1,0.0674119158869972,0,72,1,100,-0.199340840546367
"result.73",0,0,0.133297976385487,0.512730369839891,0.107446515117301,1,0,-0.0713513587401447,0.365041902850001,0,0.106291264952391,1,0.0719532159986949,0,73,1,100,0.151418091793937
"result.74",0,0,0.152430288593145,0.607989600696636,0.202597545830021,1,0,-0.357697960266018,0.278117789567471,0,0.0977283014573845,1,0.0726028432000526,0,74,1,100,0.0530684262363986
"result.75",0,0,0.108495146010615,0.454604132508402,0.191278363562073,1,0,-0.3465194534264,0.319366078059591,0,0.100109441481634,1,0.0726702862288143,0,75,1,100,0.00857652459550692
"result.76",0,0,-0.107577426116545,0.599456221432584,0.182491658538073,1,0,-0.320471838467292,0.273893208212175,0,0.101392930947132,1,0.0675091035295023,0,76,1,100,-0.0648402789267044
"result.77",0,0,0.203211378751825,0.456494364283978,0.129096066425353,1,0,-0.160058302264233,0.46968233081046,0,0.0905429037975688,0,0.0819361238729959,0,77,1,100,0.0487825609523505
"result.78",0,0,0.113340962760579,0.576752853425375,0.155788941526165,1,0,-0.237284470822088,0.364869220840447,0,0.110746206179085,1,0.0662264645090505,0,78,1,100,0.145009081041104
"result.79",0,0,0.132761194045561,0.496241525645117,0.109528499688397,1,0,-0.0942896882740439,0.363171351879865,0,0.0912421202210303,1,0.0669018675352294,0,79,1,100,0.200414629900846
"result.80",0,0,0.0689103795031965,0.467208277566462,0.135397942250002,1,0,-0.241863544387672,0.320699910038087,0,0.0954747735562248,1,0.0654075071477698,0,80,1,100,0.120885110335233
"result.81",0,0,0.244585347114761,0.5610337443131,0.100984356177461,0,0,-0.0170220500358989,0.404286284555071,0,0.0762536362600983,0,0.0727641254552842,0,81,1,100,0.062560604687303
"result.82",0,0,-0.174234728773574,0.526244503536661,0.148499137095911,1,0,-0.391701187562483,0.187888415467164,0,0.107394938960468,1,0.0703953055816086,0,82,1,100,-0.0254944470965671
"result.83",0,0,-0.206454450740349,0.423177869897978,0.29501990077534,1,0,-0.435095003612399,0.457319770357686,0,0.0881002869583439,0,0.0778592490240331,0,83,1,100,-0.0431879059010098
"result.84",0,0,-0.116554070759173,0.50309996582471,0.174028834499717,1,0,-0.306227269580083,0.304993745926916,0,0.0912624476173181,1,0.0649831808864302,0,84,1,100,-0.0682305981007898
"result.85",0,0,-0.21383873142381,0.537235963741731,0.217946311630696,1,0,-0.449953912138741,0.331774208388588,0,0.122437826094165,1,0.065085098116495,0,85,1,100,-0.0366295307054389
"result.86",0,0,0.144786627636086,0.488156038597559,0.178608040292591,1,0,-0.261328937115985,0.446798588339927,0,0.124774422274225,1,0.0788225951376741,0,86,1,100,0.0680346705739798
"result.87",0,0,-0.0931181874049391,0.452252995777382,0.161971285699351,1,0,-0.383139256876231,0.268272461338305,0,0.112745757439441,1,0.0787672684253415,0,87,1,100,-0.113359625146072
"result.88",0,0,0.140508146837669,0.540715524223011,0.182600383549067,1,0,-0.284357358738302,0.318232254790295,0,0.0808102668406778,1,0.0713444870952964,0,88,1,100,0.178496130931243
"result.89",0,0,-0.124092794088184,0.52270101706646,0.19916940362879,1,0,-0.367017906129144,0.307584154929911,0,0.125443072147381,1,0.082394104975711,0,89,1,100,-0.0738372517344875
"result.90",0,0,-0.157561842981014,0.418361635168812,0.200357585731505,1,0,-0.415409199948521,0.296863792970742,0,0.102449803205576,1,0.0733110873018828,0,90,1,100,0.0745150385401362
"result.91",0,0,-0.177877268405382,0.431963259150871,0.165373546810737,1,0,-0.465183908011297,0.304153286018147,0,0.141274798084349,1,0.0719618166198856,0,91,1,100,-0.130623367018804
"result.92",0,0,0.203420613705323,0.50602384582433,0.216669435760963,1,0,-0.351341210908125,0.363440698213925,0,0.074574557881413,0,0.0763771808121811,0,92,1,100,-0.0530325747482306
"result.93",0,0,0.077409043031979,0.630055871187433,0.159261321710026,1,0,-0.283779669053688,0.316799343033624,0,0.131584827210025,1,0.0702921786905857,0,93,1,100,0.0139501587858866
"result.94",0,0,-0.137846476429673,0.45033643052849,0.207126794450819,1,0,-0.352543737400105,0.330543452262235,0,0.100667206107933,1,0.0939271017229085,0,94,1,100,-0.13780075170967
"result.95",0,0,0.169934193720273,0.541626851634566,0.21298740120561,1,0,-0.325241441088612,0.348847953106361,0,0.0795159942811896,0,0.0742591714051608,0,95,1,100,0.0559808761016156
"result.96",0,0,0.121452348433771,0.408817600786138,0.199814410340793,1,0,-0.310334900919492,0.364461813871039,0,0.0998646498133758,1,0.0958195728411277,0,96,1,100,0.0586633484048047
"result.97",0,0,-0.138507003973175,0.536185788424614,0.146232408188774,1,0,-0.345163994148409,0.206335944927503,0,0.0761494862435687,1,0.0755783956800413,0,97,1,100,-0.0772186645874387
"result.98",0,0,0.0909611036921289,0.553304161609264,0.152888045009552,1,0,-0.256332688307355,0.272101089937083,0,0.0775229677411608,1,0.0667113257529724,0,98,1,100,0.0811215102890321
"result.99",0,0,-0.123444406183168,0.528193071640584,0.111215693741608,1,0,-0.380586186071598,0.0605469325911039,0,0.100383040158282,1,0.0707281281598483,0,99,1,100,-0.0754886772310525
"result.100",0,0,-0.2510250604751,0.464072495524692,0.265124345849507,1,0,-0.566281122142026,0.433739560722194,0,0.232030741896392,1,0.121306726700588,0,100,1,100,-0.048272243129364
"result.1",0,0,0.0408520222780818,0.450542003319829,0.103259795433868,1,0,-0.162502259533228,0.232030642064717,0,0.0776130637494547,1,0.0644239643545009,0,1,1,200,0.127474152102574
"result.2",0,0,0.10423062635675,0.514752646537235,0.0698517969441438,1,0,-0.00369075668914636,0.268722369427167,0,0.0705603267884091,1,0.0577400024223638,0,2,1,200,0.0331872056740875
"result.3",0,0,-0.130601686920333,0.560527079586252,0.10610400889731,1,0,-0.255600694074454,0.146666958824978,0,0.0780844654654941,1,0.0504732098401116,0,3,1,200,-0.00585812129281939
"result.4",0,0,-0.124486018333191,0.571545425860661,0.14470282803643,1,0,-0.258508321941517,0.222547247603089,0,0.0618668367816588,0,0.0476549693846464,0,4,1,200,-0.0112959823082883
"result.5",0,0,-0.0654445004133393,0.437418523593619,0.0664927250745114,1,0,-0.236358371406481,0.0259357455724495,0,0.0558746870343215,1,0.052561621220971,0,5,1,200,-0.123909107240285
"result.6",0,0,-0.149615064382648,0.492886719511321,0.103152069568414,1,0,-0.284206717642028,0.165428929249722,0,0.0576747724599411,0,0.045947140772939,0,6,1,200,-0.0518121685682607
"result.7",0,0,0.112276279182416,0.436470655942452,0.128671444426097,1,0,-0.198251671918107,0.251546541593428,0,0.0510682224803627,0,0.0478126999553035,0,7,1,200,0.00177982073869659
"result.8",0,0,-0.0213849640023364,0.50909850907162,0.108902475027529,1,0,-0.179302515068276,0.193020473942475,0,0.100766984230228,1,0.0541768502628508,0,8,1,200,-0.0623437730365939
"result.9",0,0,-0.0713721693680874,0.454424698596534,0.0761343148304665,1,0,-0.21697801399174,0.109547416388615,0,0.0688476375013648,1,0.0627375505201569,0,9,1,200,-0.154931475250903
"result.10",0,0,-0.0804299885615063,0.515108724164246,0.0842926606226524,1,0,-0.275813202780308,0.0763926135525386,0,0.083662265712547,1,0.0498802106042814,0,10,1,200,-0.0698150324387821
"result.11",0,0,-0.178460567053052,0.551138690432582,0.195144923173231,1,0,-0.28947792841824,0.260755792594649,0,0.0561082130014014,0,0.0513559677651144,0,11,1,200,-0.0562733924488129
"result.12",0,0,0.112373551733268,0.37019438806239,0.169080779893612,1,0,-0.24968973059766,0.263560991245628,0,0.0606396531290577,1,0.0477860628055269,0,12,1,200,0.121209866049282
"result.13",0,0,-0.0941464596667464,0.572399462850136,0.0978291246230858,1,0,-0.235979623920267,0.123862639307682,0,0.0660724773041016,1,0.0382967060494503,0,13,1,200,-0.00187983391639108
"result.14",0,0,0.172929359471172,0.50624331502446,0.195126242196165,1,0,-0.280449667015637,0.2621451683079,0,0.0515541445840086,0,0.0510806688723199,0,14,1,200,0.0785439787322572
"result.15",0,0,-0.065641688872637,0.581102273154702,0.10836606816632,1,0,-0.210472578907089,0.178044088490504,0,0.0749995288784185,1,0.0491625464788855,0,15,1,200,-0.0140293914545195
"result.16",0,0,-0.202586251613982,0.525864567083452,0.113477742039986,1,0,-0.308739551421545,0.23366312167647,0,0.0493821896396236,0,0.0521312344954444,0,16,1,200,-0.0493925880400342
"result.17",0,0,-0.059217192103549,0.615100421919488,0.106919020974279,1,0,-0.190631520874397,0.183089271863321,0,0.0932514542291676,1,0.0484988962146842,0,17,1,200,-0.0136524790966009
"result.18",0,0,-0.123130606335668,0.47682223829933,0.123104295244483,1,0,-0.259512344042694,0.174018677187386,0,0.0598555254714564,0,0.050615209772207,0,18,1,200,-0.147884334344907
"result.19",0,0,0.020250133551994,0.471354233971532,0.122109731265618,1,0,-0.204331127132402,0.234379421676531,0,0.210726738499473,1,0.0492031108043469,0,19,1,200,0.012185014665889
"result.20",0,0,-0.184032508647671,0.491507737252465,0.20326829248669,1,0,-0.305036264094977,0.284220535781136,0,0.0624839132173857,0,0.0499463373890504,0,20,1,200,-0.0249527409818515
"result.21",0,0,-0.0234051954127614,0.626117671357437,0.0763913431762942,1,0,-0.166249367228597,0.129604815999237,0,0.0494432638999465,1,0.0457677292057174,0,21,1,200,-0.121868507376579
"result.22",0,0,-0.085346195702412,0.450531304429921,0.149310853416715,1,0,-0.235951131359226,0.252710179309983,0,0.0703575121501387,1,0.0585842999172504,0,22,1,200,0.00139283691852691
"result.23",0,0,0.135697409422947,0.488830486157059,0.150651819612892,1,0,-0.240477387150618,0.290682877148567,0,0.0691571784680724,0,0.0541824454010816,0,23,1,200,0.0841512060248997
"result.24",0,0,-0.10658003563219,0.45150094269066,0.0933321128497839,1,0,-0.284922675170952,0.13872001028609,0,0.0889881774681783,1,0.0635261142389879,0,24,1,200,-0.0721197643359303
"result.25",0,0,-0.0885312476402352,0.540738565044557,0.101089517293761,1,0,-0.244343946167022,0.139631600027605,0,0.0728682172456573,1,0.0544508081487513,0,25,1,200,-0.0271291938395158
"result.26",0,0,0.15934577640722,0.539720995227707,0.0649203351153133,0,0,0.0587037286205171,0.306204148273066,1,0.0631857428896131,0,0.0456387790264792,0,26,1,200,0.0791561662397988
"result.27",0,0,0.0229309883236163,0.506326661987487,0.0968146531487269,1,0,-0.173510172922753,0.156823053294532,0,0.0785591791504811,1,0.0449003717270125,0,27,1,200,0.0514658040759268
"result.28",0,0,-0.118194103661266,0.480935441828324,0.1109424436352,1,0,-0.272995897030217,0.156782326505558,0,0.0745638821721708,1,0.0577020891908184,0,28,1,200,-0.0713529389790175
"result.29",0,0,-0.171397783618784,0.477746225887309,0.0644209004702792,0,0,-0.316835299070237,-0.0665899017953243,1,0.0630139133014224,0,0.0546731947235276,0,29,1,200,-0.0303425464209398
"result.30",0,0,-0.0266035064358615,0.609633017689954,0.0901703759078197,1,0,-0.183549661396908,0.139760016877347,0,0.0569110677561167,1,0.0492066216378449,0,30,1,200,-0.115352705622578
"result.31",0,0,-0.0913227348238101,0.519602995567731,0.13817842027216,1,0,-0.215849609825547,0.233979295984085,0,0.077933600255125,1,0.0533265249442086,0,31,1,200,-0.0131501501769883
"result.32",0,0,0.0533600297202246,0.463751403007631,0.0910042908581507,1,0,-0.148099558076137,0.207057893103381,0,0.0659131070335383,1,0.0499783494320244,0,32,1,200,0.116956020694872
"result.33",0,0,-0.144039447687222,0.486950561562308,0.168773503490262,1,0,-0.276139024519661,0.252158880240498,0,0.0648143367059014,0,0.0463138547463467,0,33,1,200,0.0146973566720286
"result.34",0,0,-0.0119207319049412,0.494072090309309,0.106002785991838,1,0,-0.180052554642616,0.204576988876236,0,0.36272370053971,1,0.0629133521978031,0,34,1,200,0.0514827072114615
"result.35",0,0,-0.0891622581817018,0.534064719266774,0.115000992537772,1,0,-0.243928690277618,0.233198347819578,0,0.0750501888154363,1,0.0505095790593537,0,35,1,200,-0.0469911577264939
"result.36",0,0,-0.0358508240297201,0.510551863863911,0.0896407331535948,1,0,-0.186911962138917,0.14591724425809,0,0.0593603049405706,1,0.0526754550147386,0,36,1,200,-0.165644691802076
"result.37",0,0,0.0287424162697292,0.558120400523733,0.0996990456110144,1,0,-0.179289238817672,0.156349593962332,0,0.0745413244526329,1,0.0429285160375919,0,37,1,200,0.0546514307608859
"result.38",0,0,0.0657800014012185,0.442324754814621,0.126776470877973,1,0,-0.210136594878491,0.22067656510881,0,0.0625798440089876,1,0.0535601415508752,0,38,1,200,0.113012817740876
"result.39",0,0,-0.0991102579969062,0.55463015142576,0.10188742775071,1,0,-0.231561397826089,0.163324674700476,0,0.0624850643679859,1,0.0447737916230877,0,39,1,200,0.0277173722078232
"result.40",0,0,-0.0916765739324271,0.560733403927967,0.137736553964173,1,0,-0.240297349183711,0.241558708464262,0,0.0815812763196176,1,0.0431947185879394,0,40,1,200,-0.00213519659651068
"result.41",0,0,-0.0841851659643323,0.55334982439722,0.0776062466302737,1,0,-0.228547795845994,0.0989223463520076,0,0.0696041000593882,1,0.0447720665758807,0,41,1,200,0.0155565785976841
"result.42",0,0,0.105813694852086,0.582739441315734,0.105061974744638,1,0,-0.142746496283706,0.232761067261857,0,0.0594740859140507,1,0.0461647641999025,0,42,1,200,0.0424487693878392
"result.43",0,0,-0.00333733966680071,0.543185264563047,0.0859700589044165,1,0,-0.206705588005766,0.141204539866192,0,0.0745300875433537,1,0.0488943375062099,0,43,1,200,-0.198417446845134
"result.44",0,0,-0.177537697876039,0.523992466615981,0.06001787671372,0,0,-0.293191268850262,-0.0734759769152988,1,0.0570716885214669,0,0.0486030878011673,0,44,1,200,0.0147869689507754
"result.45",0,0,0.20884163886088,0.481317789672327,0.0614969063669247,0,0,0.114213674154866,0.338461000978227,1,0.0533156257379835,0,0.0434175010947426,0,45,1,200,0.228228878396313
"result.46",0,0,0.0994851414001554,0.524335529272354,0.105179389079147,1,0,-0.181868847036907,0.252848682492333,0,0.0624856777313942,1,0.0571126798468641,0,46,1,200,0.170646114413834
